Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
06.01.2013 13:00;78629.38;2131;18080.02;17516.06;24443;49.98;11;3000;639.01;424.76;3.65;1.83;2.34;7.9;5.6;225;4.14;4.12;4.13;18690;;;;6253;Ok;10345.39;249;2343.39;2273.54;3050;49.98;11;3000;642.5;424.89;3.63;1.84;245.42;248.09;247.49;4.12;4.1;4.12;2342;781;Ok;none;-------;-------;10320.64;253;2349.04;2278.13;3073;49.98;11;3000;643.12;425.05;3.65;1.83;245.29;248.07;247.43;4.15;4.13;4.15;2355;778;Ok;none;-------;-------;10261.21;251;2342.11;2271.78;3095;49.98;11;3000;626.8;420.87;3.73;1.93;245.43;246.79;246.07;4.2;4.18;4.18;2351;818;Ok;none;-------;-------;10264.13;253;2335.01;2270.03;2987;49.98;10;3000;639.86;424.98;3575;1767;244.06;248.13;245.96;4.06;4.03;4.05;2297;754;Ok;none;-------;-------;10273;316;2351.11;2277.9;2989;49.98;12;3000;639.82;427.31;3.56;1.76;244.96;247.78;246.77;4.06;4.03;4.03;2288;756;Ok;none;-------;-------;10223.89;355;2349.52;2273.57;3045;49.98;12;3000;641.75;426.91;3.65;1.81;244.65;247.95;247.28;4.12;4.11;4.11;2344;777;Ok;none;-------;-------;8245.37;224;2003.58;1932.27;3010;49.98;11;3000;646.78;427.29;3514;1799;245.43;248.31;247.62;4.08;4.06;4.07;2276;771;Ok;none;-------;-------;8695.76;230;2006.27;1938.84;3194;49.98;11;3000;631.49;420.81;3846;1938;244.2;246.79;246.03;4.36;4.34;4.34;2437;818;Ok;none;-------;-------;2.34;7.9;5.6;225;Ok
06.01.2013 13:05;78630.38;2131;18080.69;17516.72;13712;49.98;10;3000;626.83;416.75;2.1;1.07;2.71;6.5;5.4;135;2.33;2.32;2.32;10536;;;;3549;Ok;10345.52;249;2343.47;2273.62;1710;49.98;11;3000;630.62;419.94;2.1;1.06;244.87;247.39;246.81;2.32;2.31;2.32;1324;445;Ok;none;-------;-------;10320.76;253;2349.13;2278.22;1712;49.98;11;3000;633.59;419.9;2.09;1.05;244.74;247.36;246.73;2.33;2.31;2.32;1325;439;Ok;none;-------;-------;10261.33;251;2342.19;2271.86;1729;49.98;10;3000;612.22;409.97;2.15;1.12;244.89;246.11;245.39;2.36;2.35;2.34;1313;458;Ok;none;-------;-------;10264.25;253;2335.09;2270.12;1703;49.98;10;3000;625.54;415.48;2111;1048;243.52;247.39;245.28;2.32;2.31;2.31;1320;435;Ok;none;-------;-------;10273.12;316;2351.19;2277.98;1691;49.98;12;3000;626.33;417.79;2.07;1.04;244.39;247.08;246.07;2.3;2.3;2.29;1297;432;Ok;none;-------;-------;10224.02;355;2349.6;2273.66;1697;49.98;12;3000;630.38;416.66;2.07;1.06;244.09;247.23;246.53;2.3;2.3;2.3;1307;440;Ok;none;-------;-------;8245.49;224;2003.66;1932.35;1693;49.98;11;3000;632.36;419.65;2028;1043;244.84;247.58;246.9;2.3;2.29;2.29;1282;437;Ok;none;-------;-------;8695.89;230;2006.36;1938.92;1777;49.98;10;3000;623.61;414.66;2196;1118;243.59;246.05;245.31;2.43;2.42;2.41;1368;463;Ok;none;-------;-------;2.71;6.5;5.4;135;Ok
06.01.2013 13:10;78630.97;2131;18081.35;17517.39;9440;49.97;10;3000;619.7;411.1;1.47;0.75;2.39;5.4;5.3;90;1.61;1.6;1.6;7294;;;;2467;Ok;10345.59;249;2343.55;2273.71;1176;49.97;10;3000;621.84;413.5;1.48;0.75;244.42;247.11;246.19;1.6;1.59;1.6;922;310;Ok;none;-------;-------;10320.84;253;2349.21;2278.3;1176;49.97;10;3000;621.73;412.23;1.48;0.74;244.28;247.07;246.1;1.61;1.59;1.6;918;305;Ok;none;-------;-------;10261.41;251;2342.27;2271.95;1191;49.97;10;3000;612.98;408.75;1.48;0.78;244.43;245.82;244.76;1.64;1.62;1.62;906;316;Ok;none;-------;-------;10264.33;253;2335.18;2270.2;1177;49.97;10;3000;618.73;409.39;1478;740;243.04;247.08;244.65;1.61;1.6;1.6;915;303;Ok;none;-------;-------;10273.2;316;2351.27;2278.06;1164;49.97;12;3000;620.2;411.45;1.45;0.73;243.91;246.77;245.43;1.59;1.59;1.58;897;301;Ok;none;-------;-------;10224.09;355;2349.68;2273.74;1157;49.97;11;3000;621.14;411.03;1.45;0.74;243.63;246.93;245.89;1.58;1.57;1.57;900;305;Ok;none;-------;-------;8245.56;224;2003.74;1932.43;1173;49.97;10;3000;623.02;411.77;1425;742;244.37;247.29;246.27;1.61;1.58;1.58;888;305;Ok;none;-------;-------;8695.97;230;2006.44;1939;1226;49.97;10;3000;617.96;410.68;1534;785;243.11;245.74;244.67;1.68;1.67;1.67;948;322;Ok;none;-------;-------;2.39;5.4;5.3;90;Ok
06.01.2013 13:15;78631.34;2131;18082.02;17518.06;5642;49.97;10;3000;607.77;401.75;0.9;0.47;2.67;4.5;5.2;53;0.96;0.95;0.96;4393;;;;1500;Ok;10345.64;249;2343.64;2273.79;702;49.97;11;3000;610.1;403.62;0.92;0.47;244.49;247.22;246.34;0.96;0.95;0.96;559;188;Ok;none;-------;-------;10320.88;253;2349.29;2278.38;702;49.97;11;3000;610.43;402.91;0.9;0.46;244.35;247.18;246.24;0.96;0.94;0.96;551;184;Ok;none;-------;-------;10261.45;251;2342.36;2272.03;722;49.97;10;3000;600.14;399.07;0.92;0.49;244.52;245.93;244.89;0.99;0.98;0.99;551;194;Ok;none;-------;-------;10264.37;253;2335.26;2270.28;705;49.97;10;3000;607.22;401.17;909;457;243.09;247.18;244.77;0.97;0.95;0.97;552;183;Ok;none;-------;-------;10273.24;316;2351.36;2278.15;682;49.97;12;3000;608.35;401.22;0.88;0.46;243.97;246.87;245.56;0.93;0.93;0.93;536;183;Ok;none;-------;-------;10224.13;355;2349.77;2273.82;677;49.97;11;3000;607.79;401.69;0.88;0.46;243.7;247.05;246.02;0.92;0.92;0.92;536;185;Ok;none;-------;-------;8245.61;224;2003.83;1932.52;706;49.97;10;3000;611.33;403.69;868;458;244.44;247.4;246.41;0.97;0.95;0.96;531;184;Ok;none;-------;-------;8696.02;230;2006.52;1939.09;746;49.97;10;3000;606.83;400.67;951;498;243.15;245.83;244.78;1.02;1.02;1.02;577;199;Ok;none;-------;-------;2.67;4.5;5.2;53;Ok
06.01.2013 13:20;78631.78;2131;18082.69;17518.72;4456;49.98;10;3000;602.99;398.26;0.72;0.38;1.8;4;5.1;43;0.76;0.76;0.76;3487;;;;1199;Ok;10345.69;249;2343.72;2273.87;556;49.98;11;3000;607.27;400.02;0.74;0.38;244.55;247.26;246.41;0.76;0.75;0.76;447;151;Ok;none;-------;-------;10320.94;253;2349.38;2278.47;555;49.98;11;3000;607.79;399.15;0.72;0.37;244.41;247.22;246.32;0.76;0.75;0.76;439;147;Ok;none;-------;-------;10261.51;251;2342.44;2272.11;572;49.98;10;3000;594.48;396.19;0.74;0.39;244.56;245.94;244.94;0.79;0.78;0.78;436;154;Ok;none;-------;-------;10264.43;253;2335.34;2270.37;560;49.98;10;3000;598.53;398.23;736;369;243.12;247.2;244.82;0.77;0.76;0.77;440;147;Ok;none;-------;-------;10273.29;316;2351.44;2278.23;533;49.98;12;3000;603.62;397.3;0.7;0.37;244.02;246.91;245.64;0.73;0.73;0.73;423;146;Ok;none;-------;-------;10224.18;355;2349.85;2273.91;529;49.98;12;3000;603.47;398.18;0.7;0.37;243.76;247.09;246.1;0.72;0.72;0.72;424;148;Ok;none;-------;-------;8245.67;224;2003.91;1932.6;559;49.98;11;3000;606.95;400.4;694;368;244.49;247.44;246.48;0.77;0.76;0.76;421;147;Ok;none;-------;-------;8696.07;230;2006.61;1939.17;592;49.98;10;3000;601.83;396.67;761;403;243.19;245.85;244.84;0.81;0.81;0.81;457;159;Ok;none;-------;-------;1.8;4;5.1;43;Ok
06.01.2013 13:25;78632.38;2131;18083.35;17519.39;5996;49.98;11;3000;609.6;404.23;0.96;0.5;1.33;3.7;4.9;59;1.02;1.02;1.02;4683;;;;1599;Ok;10345.77;249;2343.8;2273.96;750;49.98;11;3000;613.41;405.83;0.98;0.5;244.67;247.34;246.5;1.02;1.01;1.02;599;202;Ok;none;-------;-------;10321.01;253;2349.46;2278.55;749;49.98;11;3000;613.48;405.53;0.96;0.49;244.53;247.3;246.41;1.02;1.01;1.02;591;197;Ok;none;-------;-------;10261.59;251;2342.52;2272.2;757;49.98;10;3000;594.39;401.87;0.98;0.51;244.68;246.01;245.01;1.04;1.03;1.03;581;203;Ok;none;-------;-------;10264.5;253;2335.43;2270.45;754;49.98;10;3000;609.53;404.21;972;487;243.23;247.29;244.89;1.03;1.02;1.03;592;197;Ok;none;-------;-------;10273.37;316;2351.52;2278.31;732;49.98;12;3000;612.04;404.12;0.94;0.49;244.15;247;245.73;1;1;0.99;575;196;Ok;none;-------;-------;10224.26;355;2349.93;2273.99;726;49.98;12;3000;610.1;403.82;0.94;0.49;243.88;247.17;246.19;0.99;0.99;0.98;575;198;Ok;none;-------;-------;8245.74;224;2003.99;1932.68;750;49.98;11;3000;614.32;404.97;922;487;244.61;247.53;246.57;1.02;1.01;1.01;566;197;Ok;none;-------;-------;8696.15;230;2006.69;1939.25;778;49.98;11;3000;609.6;403.55;991;518;243.3;245.92;244.92;1.07;1.06;1.06;604;209;Ok;none;-------;-------;1.33;3.7;4.9;59;Ok
06.01.2013 13:30;78633.15;2131;18084.02;17520.06;8482;49.99;10;3000;619.53;411.93;1.33;0.68;1.14;3.9;4.9;83;1.45;1.44;1.44;6583;;;;2229;Ok;10345.86;249;2343.89;2274.04;1058;49.99;11;3000;622.52;413.85;1.35;0.68;244.76;247.57;246.61;1.44;1.43;1.44;838;281;Ok;none;-------;-------;10321.11;253;2349.54;2278.63;1058;49.99;10;3000;622.72;412.39;1.33;0.67;244.63;247.54;246.53;1.44;1.43;1.43;828;276;Ok;none;-------;-------;10261.68;251;2342.61;2272.28;1062;49.99;10;3000;603.09;408.98;1.34;0.7;244.78;246.23;245.12;1.45;1.44;1.44;810;284;Ok;none;-------;-------;10264.6;253;2335.51;2270.53;1066;49.99;10;3000;620.41;410.84;1342;670;243.33;247.54;245;1.46;1.45;1.45;832;275;Ok;none;-------;-------;10273.46;316;2351.61;2278.4;1050;49.99;11;3000;621.88;412.12;1.31;0.67;244.25;247.23;245.84;1.43;1.43;1.42;814;273;Ok;none;-------;-------;10224.35;355;2350.02;2274.07;1038;49.99;11;3000;621.03;411.59;1.31;0.67;243.98;247.41;246.31;1.41;1.41;1.41;814;276;Ok;none;-------;-------;8245.84;224;2004.08;1932.77;1057;49.99;10;3000;624.48;413.43;1279;665;244.72;247.76;246.69;1.44;1.43;1.43;798;275;Ok;none;-------;-------;8696.25;230;2006.77;1939.34;1093;49.99;11;3000;620.14;412.24;1369;703;243.41;246.16;245.04;1.5;1.49;1.49;849;289;Ok;none;-------;-------;1.14;3.9;4.9;83;Ok
06.01.2013 13:35;78633.82;2131;18084.69;17520.73;8698;49.97;11;3000;622.29;412.91;1.35;0.69;1.91;4.2;5;82;1.48;1.47;1.47;6737;;;;2280;Ok;10345.95;249;2343.97;2274.12;1081;49.97;11;3000;626.63;414.9;1.36;0.69;245.04;247.77;246.84;1.47;1.46;1.47;853;286;Ok;none;-------;-------;10321.19;253;2349.63;2278.72;1081;49.97;11;3000;626.17;413.49;1.35;0.68;244.89;247.73;246.75;1.47;1.46;1.47;844;281;Ok;none;-------;-------;10261.77;251;2342.69;2272.36;1101;49.97;10;3000;606.44;409.42;1.38;0.72;245.05;246.42;245.34;1.5;1.5;1.49;835;295;Ok;none;-------;-------;10264.68;253;2335.59;2270.62;1086;49.97;10;3000;622.06;412.24;1363;677;243.59;247.73;245.23;1.48;1.47;1.48;848;279;Ok;none;-------;-------;10273.55;316;2351.69;2278.48;1070;49.97;12;3000;623.61;413.79;1.33;0.67;244.53;247.42;246.08;1.46;1.46;1.44;828;277;Ok;none;-------;-------;10224.43;355;2350.1;2274.16;1063;49.97;12;3000;624.45;412.36;1.33;0.68;244.25;247.61;246.54;1.44;1.44;1.44;832;281;Ok;none;-------;-------;8245.92;224;2004.16;1932.85;1078;49.97;11;3000;628.2;414.81;1297;675;244.98;247.95;246.91;1.47;1.46;1.46;814;280;Ok;none;-------;-------;8696.34;230;2006.86;1939.42;1138;49.97;11;3000;620.81;412.27;1423;730;243.67;246.34;245.26;1.55;1.55;1.55;883;301;Ok;none;-------;-------;1.91;4.2;5;82;Ok
06.01.2013 13:40;78634.62;2131;18085.35;17521.39;8305;49.96;11;3000;620.29;411.72;1.3;0.66;1.94;4.1;5;80;1.41;1.41;1.41;6437;;;;2181;Ok;10346.05;249;2344.05;2274.21;1032;49.96;11;3000;624.47;414;1.31;0.66;244.87;247.52;246.71;1.4;1.39;1.4;816;274;Ok;none;-------;-------;10321.29;253;2349.71;2278.8;1031;49.96;10;3000;622.74;412.43;1.3;0.65;244.73;247.48;246.63;1.4;1.39;1.4;807;268;Ok;none;-------;-------;10261.87;251;2342.77;2272.45;1051;49.96;10;3000;605.26;409.13;1.32;0.69;244.88;246.17;245.21;1.43;1.43;1.43;800;282;Ok;none;-------;-------;10264.78;253;2335.68;2270.7;1039;49.96;11;3000;620.42;411.65;1308;651;243.43;247.49;245.11;1.42;1.41;1.42;811;267;Ok;none;-------;-------;10273.64;316;2351.77;2278.56;1022;49.96;12;3000;620.94;410.61;1.28;0.65;244.36;247.18;245.95;1.39;1.39;1.38;792;266;Ok;none;-------;-------;10224.53;355;2350.18;2274.24;1013;49.96;12;3000;621.46;411.38;1.28;0.65;244.08;247.35;246.41;1.38;1.38;1.37;793;269;Ok;none;-------;-------;8246.02;224;2004.24;1932.93;1032;49.96;11;3000;627.74;413.58;1238;648;244.81;247.69;246.78;1.41;1.39;1.4;777;268;Ok;none;-------;-------;8696.44;230;2006.94;1939.5;1085;49.96;11;3000;619.29;411.04;1360;699;243.5;246.1;245.13;1.48;1.48;1.48;841;287;Ok;none;-------;-------;1.94;4.1;5;80;Ok
06.01.2013 13:45;78635.52;2131;18086.02;17522.06;10607;49.98;11;3000;624.71;416.07;1.63;0.83;1.94;4.3;5;104;1.8;1.79;1.8;8163;;;;2761;Ok;10346.16;249;2344.14;2274.29;1320;49.98;11;3000;627.74;418.5;1.64;0.83;245.33;247.67;246.99;1.79;1.78;1.79;1029;347;Ok;none;-------;-------;10321.4;253;2349.79;2278.88;1321;49.98;11;3000;628.78;416.49;1.63;0.82;245.2;247.64;246.91;1.79;1.78;1.8;1024;341;Ok;none;-------;-------;10261.98;251;2342.86;2272.53;1328;49.98;11;3000;609.25;413.66;1.65;0.85;245.35;246.32;245.5;1.81;1.8;1.8;1006;352;Ok;none;-------;-------;10264.9;253;2335.76;2270.78;1331;49.98;10;3000;625.54;414.93;1649;821;243.88;247.64;245.37;1.81;1.8;1.81;1031;341;Ok;none;-------;-------;10273.76;316;2351.86;2278.65;1315;49.98;12;3000;624.99;415.36;1.62;0.82;244.83;247.34;246.24;1.79;1.79;1.78;1013;339;Ok;none;-------;-------;10224.64;355;2350.27;2274.32;1301;49.98;12;3000;626.06;415.75;1.61;0.82;244.54;247.5;246.69;1.76;1.77;1.76;1006;341;Ok;none;-------;-------;8246.13;224;2004.33;1933.02;1323;49.98;12;3000;630.29;417.87;1585;819;245.29;247.86;247.07;1.79;1.78;1.79;999;342;Ok;none;-------;-------;8696.56;230;2007.02;1939.59;1368;49.98;11;3000;625.1;416.04;1689;862;243.98;246.26;245.42;1.86;1.86;1.86;1055;358;Ok;none;-------;-------;1.94;4.3;5;104;Ok
06.01.2013 13:50;78636.54;2131;18086.69;17522.72;10940;49.99;10;3000;624.44;416.09;1.69;0.86;2.07;4.5;5;107;1.86;1.85;1.86;8420;;;;2848;Ok;10346.28;249;2344.22;2274.37;1367;49.99;11;3000;628.19;417.67;1.69;0.86;245.29;247.73;247;1.85;1.84;1.85;1063;359;Ok;none;-------;-------;10321.53;253;2349.88;2278.97;1367;49.99;11;3000;627.11;417.47;1.69;0.85;245.15;247.7;246.92;1.85;1.84;1.86;1061;353;Ok;none;-------;-------;10262.11;251;2342.94;2272.61;1366;49.99;10;3000;609.17;414.06;1.7;0.87;245.29;246.37;245.49;1.86;1.85;1.86;1035;361;Ok;none;-------;-------;10265.02;253;2335.84;2270.87;1372;49.99;10;3000;625.14;413.6;1704;851;243.83;247.7;245.37;1.87;1.86;1.87;1065;352;Ok;none;-------;-------;10273.88;316;2351.94;2278.73;1359;49.99;12;3000;626.26;415.82;1.67;0.84;244.78;247.4;246.24;1.85;1.84;1.84;1045;350;Ok;none;-------;-------;10224.77;355;2350.35;2274.41;1346;49.99;11;3000;626.16;415.08;1.66;0.85;244.49;247.56;246.7;1.82;1.83;1.82;1039;353;Ok;none;-------;-------;8246.26;224;2004.41;1933.1;1362;49.99;10;3000;628.75;418.04;1639;844;245.24;247.92;247.08;1.85;1.84;1.84;1030;353;Ok;none;-------;-------;8696.69;230;2007.11;1939.67;1401;49.99;11;3000;624.77;417.03;1733;882;243.91;246.3;245.4;1.91;1.9;1.91;1082;367;Ok;none;-------;-------;2.07;4.5;5;107;Ok
06.01.2013 13:55;78637.71;2131;18087.35;17523.39;13051;49.99;11;3000;629.35;418.18;1.99;1.01;2.05;4.5;5;129;2.21;2.2;2.21;10026;;;;3387;Ok;10346.43;249;2344.3;2274.46;1629;49.99;10;3000;630.19;420.78;2;1.02;245.59;247.99;247.24;2.21;2.19;2.21;1262;427;Ok;none;-------;-------;10321.68;253;2349.96;2279.05;1628;49.99;11;3000;629.89;418.61;2;1;245.44;247.95;247.16;2.2;2.19;2.21;1261;419;Ok;none;-------;-------;10262.25;251;2343.02;2272.7;1620;49.99;11;3000;624.49;415.56;1.97;1.03;245.59;246.62;245.73;2.2;2.19;2.2;1228;429;Ok;none;-------;-------;10265.17;253;2335.93;2270.95;1638;49.99;11;3000;627.67;418.31;2023;1004;244.13;247.97;245.61;2.23;2.21;2.23;1269;419;Ok;none;-------;-------;10274.03;316;2352.02;2278.81;1632;49.99;12;3000;630.18;417.78;1.99;1;245.1;247.66;246.5;2.22;2.21;2.2;1250;418;Ok;none;-------;-------;10224.92;355;2350.43;2274.49;1609;49.99;12;3000;629.62;417.25;1.97;1.01;244.8;247.82;246.95;2.18;2.18;2.17;1240;420;Ok;none;-------;-------;8246.4;224;2004.49;1933.18;1630;49.99;10;3000;633.09;419.9;1949;1004;245.54;248.17;247.32;2.21;2.19;2.2;1234;421;Ok;none;-------;-------;8696.84;230;2007.19;1939.75;1665;49.99;11;3000;629.69;417.3;2037;1042;244.21;246.55;245.64;2.27;2.26;2.26;1282;434;Ok;none;-------;-------;2.05;4.5;5;129;Ok
